ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME
13303,"Miami, FL",15412,"Knoxville, TN"
13303,"Miami, FL",12266,"Houston, TX"
13303,"Miami, FL",11066,"Columbus, OH"
13303,"Miami, FL",11995,"Greensboro/High Point, NC"
13303,"Miami, FL",13871,"Omaha, NE"
13303,"Miami, FL",15304,"Tampa, FL"
13303,"Miami, FL",11624,"Key West, FL"
13303,"Miami, FL",12451,"Jacksonville, FL"
13303,"Miami, FL",10821,"Baltimore, MD"
13303,"Miami, FL",11996,"Greer, SC"
13303,"Miami, FL",11953,"Gainesville, FL"
13303,"Miami, FL",13342,"Milwaukee, WI"
13303,"Miami, FL",13485,"Madison, WI"
13303,"Miami, FL",13931,"Norfolk, VA"
13303,"Miami, FL",12339,"Indianapolis, IN"
13303,"Miami, FL",10599,"Birmingham, AL"
13303,"Miami, FL",14492,"Raleigh/Durham, NC"
13303,"Miami, FL",13495,"New Orleans, LA"
13303,"Miami, FL",14122,"Pittsburgh, PA"
13303,"Miami, FL",10529,"Hartford, CT"
13303,"Miami, FL",10693,"Nashville, TN"
13303,"Miami, FL",15370,"Tulsa, OK"
13303,"Miami, FL",15249,"Tallahassee, FL"
13303,"Miami, FL",10397,"Atlanta, GA"
13303,"Miami, FL",13198,"Kansas City, MO"
13303,"Miami, FL",14193,"Pensacola, FL"
13303,"Miami, FL",10994,"Charleston, SC"
13303,"Miami, FL",14524,"Richmond, VA"
13303,"Miami, FL",14576,"Rochester, NY"
13303,"Miami, FL",14730,"Louisville, KY"
13303,"Miami, FL",11423,"Des Moines, IA"
13303,"Miami, FL",11986,"Grand Rapids, MI"
13303,"Miami, FL",13851,"Oklahoma City, OK"
13303,"Miami, FL",14685,"Savannah, GA"
13303,"Miami, FL",15919,"Fayetteville, AR"
13303,"Miami, FL",12992,"Little Rock, AR"
13303,"Miami, FL",12448,"Jackson/Vicksburg, MS"
13303,"Miami, FL",11618,"Newark, NJ"
13303,"Miami, FL",10529,"Hartford, CT"
13303,"Miami, FL",11697,"Fort Lauderdale, FL"
13303,"Miami, FL",10721,"Boston, MA"
13303,"Miami, FL",12478,"New York, NY"
13303,"Miami, FL",12892,"Los Angeles, CA"
13303,"Miami, FL",10721,"Boston, MA"
13303,"Miami, FL",12478,"New York, NY"
13303,"Miami, FL",11697,"Fort Lauderdale, FL"
13303,"Miami, FL",10721,"Boston, MA"
13303,"Miami, FL",11433,"Detroit, MI"
13303,"Miami, FL",10821,"Baltimore, MD"
13303,"Miami, FL",10158,"Atlantic City, NJ"
13303,"Miami, FL",11697,"Fort Lauderdale, FL"
13303,"Miami, FL",11433,"Detroit, MI"
13303,"Miami, FL",13930,"Chicago, IL"
13303,"Miami, FL",11292,"Denver, CO"
13303,"Miami, FL",11298,"Dallas/Fort Worth, TX"
13303,"Miami, FL",10529,"Hartford, CT"
13303,"Miami, FL",12953,"New York, NY"
13303,"Miami, FL",10397,"Atlanta, GA"
13303,"Miami, FL",11697,"Fort Lauderdale, FL"
13303,"Miami, FL",13204,"Orlando, FL"
13303,"Miami, FL",11042,"Cleveland, OH"
13303,"Miami, FL",11433,"Detroit, MI"
13303,"Miami, FL",13930,"Chicago, IL"
13303,"Miami, FL",12266,"Houston, TX"
13303,"Miami, FL",11618,"Newark, NJ"
13303,"Miami, FL",11292,"Denver, CO"
13303,"Miami, FL",12889,"Las Vegas, NV"
13303,"Miami, FL",10821,"Baltimore, MD"
13303,"Miami, FL",13577,"Myrtle Beach, SC"
13303,"Miami, FL",14492,"Raleigh/Durham, NC"
13303,"Miami, FL",14100,"Philadelphia, PA"
13303,"Miami, FL",11298,"Dallas/Fort Worth, TX"
13303,"Miami, FL",10529,"Hartford, CT"
13303,"Miami, FL",12953,"New York, NY"
13303,"Miami, FL",10721,"Boston, MA"
13303,"Miami, FL",14843,"San Juan, PR"
13303,"Miami, FL",12266,"Houston, TX"
13303,"Miami, FL",12264,"Washington, DC"
13303,"Miami, FL",11697,"Fort Lauderdale, FL"
13303,"Miami, FL",13487,"Minneapolis, MN"
13303,"Miami, FL",12882,"Lakeland, FL"
13303,"Miami, FL",10194,"Dallas/Fort Worth, TX"
13303,"Miami, FL",12264,"Washington, DC"
13303,"Miami, FL",10194,"Dallas/Fort Worth, TX"
13303,"Miami, FL",12197,"White Plains, NY"
13303,"Miami, FL",11728,"Westhampton, NY"
13303,"Miami, FL",15167,"Teterboro, NJ"
13303,"Miami, FL",10397,"Atlanta, GA"
13303,"Miami, FL",11193,"Cincinnati, OH"
13303,"Miami, FL",10821,"Baltimore, MD"
13303,"Miami, FL",16091,"Detroit, MI"
13303,"Miami, FL",13667,"Norfolk, VA"
13303,"Miami, FL",13303,"Miami, FL"
13303,"Miami, FL",12451,"Jacksonville, FL"
13303,"Miami, FL",11697,"Fort Lauderdale, FL"
13303,"Miami, FL",10194,"Dallas/Fort Worth, TX"
13303,"Miami, FL",11193,"Cincinnati, OH"
13303,"Miami, FL",12324,"Wilmington, OH"
13303,"Miami, FL",15304,"Tampa, FL"
13303,"Miami, FL",10194,"Dallas/Fort Worth, TX"
13303,"Miami, FL",13303,"Miami, FL"
13303,"Miami, FL",13244,"Memphis, TN"
13303,"Miami, FL",11298,"Dallas/Fort Worth, TX"
13303,"Miami, FL",12892,"Los Angeles, CA"
13303,"Miami, FL",10299,"Anchorage, AK"
13303,"Miami, FL",13930,"Chicago, IL"
13303,"Miami, FL",11193,"Cincinnati, OH"
13307,"Muncie/Anderson/Newcastle, IN",11193,"Cincinnati, OH"
13307,"Muncie/Anderson/Newcastle, IN",14122,"Pittsburgh, PA"
13341,"Kansas City, MO",13461,"Smyrna, TN"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",12953,"New York, NY"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",10408,"Appleton, WI"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",14730,"Louisville, KY"
13342,"Milwaukee, WI",13290,"Manhattan/Ft. Riley, KS"
13342,"Milwaukee, WI",13105,"Cincinnati, OH"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",11995,"Greensboro/High Point, NC"
13342,"Milwaukee, WI",10590,"Bullhead City, AZ"
13342,"Milwaukee, WI",13342,"Milwaukee, WI"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",12339,"Indianapolis, IN"
13342,"Milwaukee, WI",12892,"Los Angeles, CA"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",13244,"Memphis, TN"
13342,"Milwaukee, WI",12339,"Indianapolis, IN"
13342,"Milwaukee, WI",12917,"Columbus, OH"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",11042,"Cleveland, OH"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",13303,"Miami, FL"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",12339,"Indianapolis, IN"
13342,"Milwaukee, WI",11259,"Dallas, TX"
13342,"Milwaukee, WI",13495,"New Orleans, LA"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",14747,"Seattle, WA"
13342,"Milwaukee, WI",14747,"Seattle, WA"
13342,"Milwaukee, WI",14747,"Seattle, WA"
13342,"Milwaukee, WI",12339,"Indianapolis, IN"
13342,"Milwaukee, WI",14122,"Pittsburgh, PA"
13342,"Milwaukee, WI",12339,"Indianapolis, IN"
13342,"Milwaukee, WI",14122,"Pittsburgh, PA"
13342,"Milwaukee, WI",13461,"Smyrna, TN"
13342,"Milwaukee, WI",10693,"Nashville, TN"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",10821,"Baltimore, MD"
13342,"Milwaukee, WI",11259,"Dallas, TX"
13342,"Milwaukee, WI",10693,"Nashville, TN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",12892,"Los Angeles, CA"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",11278,"Washington, DC"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",13303,"Miami, FL"
13342,"Milwaukee, WI",15016,"St. Louis, MO"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",10821,"Baltimore, MD"
13342,"Milwaukee, WI",11259,"Dallas, TX"
13342,"Milwaukee, WI",12191,"Houston, TX"
13342,"Milwaukee, WI",10693,"Nashville, TN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",11697,"Fort Lauderdale, FL"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",14986,"Sarasota/Bradenton, FL"
13342,"Milwaukee, WI",11278,"Washington, DC"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",13303,"Miami, FL"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",10821,"Baltimore, MD"
13342,"Milwaukee, WI",12892,"Los Angeles, CA"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",11203,"Mosinee, WI"
13342,"Milwaukee, WI",11587,"Escanaba, MI"
13342,"Milwaukee, WI",14520,"Rhinelander, WI"
13342,"Milwaukee, WI",11076,"Hancock/Houghton, MI"
13342,"Milwaukee, WI",12335,"Iron Mountain/Kingsfd, MI"
13342,"Milwaukee, WI",13459,"Marquette, MI"
13342,"Milwaukee, WI",13244,"Memphis, TN"
13342,"Milwaukee, WI",12339,"Indianapolis, IN"
13342,"Milwaukee, WI",14100,"Philadelphia, PA"
13342,"Milwaukee, WI",11618,"Newark, NJ"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",11618,"Newark, NJ"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",13076,"La Crosse, WI"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",15412,"Knoxville, TN"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",12266,"Houston, TX"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",14869,"Salt Lake City, UT"
13342,"Milwaukee, WI",11413,"Durango, CO"
13342,"Milwaukee, WI",13485,"Madison, WI"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",14100,"Philadelphia, PA"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",14100,"Philadelphia, PA"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",13303,"Miami, FL"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",12892,"Los Angeles, CA"
13342,"Milwaukee, WI",11697,"Fort Lauderdale, FL"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",11267,"Dayton, OH"
13342,"Milwaukee, WI",11973,"Gulfport/Biloxi, MS"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",12264,"Washington, DC"
13342,"Milwaukee, WI",13232,"Chicago, IL"
13344,"Muskegon, MI",13232,"Chicago, IL"
13344,"Muskegon, MI",13930,"Chicago, IL"
13344,"Muskegon, MI",14730,"Louisville, KY"
13344,"Muskegon, MI",12598,"Arlington, TX"
13344,"Muskegon, MI",16582,"Thomson, GA"
13347,"Hoolehua, HI",12173,"Honolulu, HI"
13347,"Hoolehua, HI",13034,"Lanai, HI"
13347,"Hoolehua, HI",13109,"Kalaupapa, HI"
13347,"Hoolehua, HI",12173,"Honolulu, HI"
13347,"Hoolehua, HI",13830,"Kahului, HI"
13347,"Hoolehua, HI",13034,"Lanai, HI"
13348,"Jackson, TN",15016,"St. Louis, MO"
13348,"Jackson, TN",10397,"Atlanta, GA"
13360,"Melbourne, FL",10397,"Atlanta, GA"
13360,"Melbourne, FL",10397,"Atlanta, GA"
13360,"Melbourne, FL",10397,"Atlanta, GA"
13360,"Melbourne, FL",14122,"Pittsburgh, PA"
13360,"Melbourne, FL",10693,"Nashville, TN"
13360,"Melbourne, FL",12544,"Concord, NC"
13360,"Melbourne, FL",13204,"Orlando, FL"
13360,"Melbourne, FL",11057,"Charlotte, NC"
13360,"Melbourne, FL",11278,"Washington, DC"
13360,"Melbourne, FL",11057,"Charlotte, NC"
13360,"Melbourne, FL",11278,"Washington, DC"
13360,"Melbourne, FL",12451,"Jacksonville, FL"
13360,"Melbourne, FL",10158,"Atlantic City, NJ"
13367,"Moline, IL",13487,"Minneapolis, MN"
13367,"Moline, IL",10397,"Atlanta, GA"
13367,"Moline, IL",13487,"Minneapolis, MN"
13367,"Moline, IL",13487,"Minneapolis, MN"
13367,"Moline, IL",12889,"Las Vegas, NV"
13367,"Moline, IL",14761,"Sanford, FL"
13367,"Moline, IL",14112,"St. Petersburg, FL"
13367,"Moline, IL",12889,"Las Vegas, NV"
13367,"Moline, IL",10466,"Phoenix, AZ"
13367,"Moline, IL",14761,"Sanford, FL"
13367,"Moline, IL",14112,"St. Petersburg, FL"
13367,"Moline, IL",14082,"Punta Gorda, FL"
13367,"Moline, IL",13930,"Chicago, IL"
13367,"Moline, IL",13930,"Chicago, IL"
13367,"Moline, IL",11292,"Denver, CO"
13367,"Moline, IL",10408,"Appleton, WI"
13367,"Moline, IL",13930,"Chicago, IL"
13367,"Moline, IL",11298,"Dallas/Fort Worth, TX"
13367,"Moline, IL",13930,"Chicago, IL"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",14627,"Russian Mission, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",13434,"Mountain Village, AK"
13369,"Marshall, AK",14718,"Scammon Bay, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",13434,"Mountain Village, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",11550,"Emmonak, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",10304,"Aniak, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",12719,"Kalskag, AK"
13369,"Marshall, AK",10304,"Aniak, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13377,"Monroe, LA",10397,"Atlanta, GA"
13377,"Monroe, LA",10397,"Atlanta, GA"
13377,"Monroe, LA",10397,"Atlanta, GA"
13377,"Monroe, LA",11298,"Dallas/Fort Worth, TX"
13377,"Monroe, LA",12266,"Houston, TX"
13381,"Manley Hot Springs, AK",11630,"Fairbanks, AK"
13381,"Manley Hot Springs, AK",14559,"Rampart, AK"
13388,"Mammoth Lakes, CA",12127,"Hawthorne, CA"
13388,"Mammoth Lakes, CA",10800,"Burbank, CA"
13388,"Mammoth Lakes, CA",11041,"Carlsbad, CA"
13388,"Mammoth Lakes, CA",12127,"Hawthorne, CA"
13388,"Mammoth Lakes, CA",10800,"Burbank, CA"
13388,"Mammoth Lakes, CA",11041,"Carlsbad, CA"
13398,"Morristown, NJ",10693,"Nashville, TN"
13398,"Morristown, NJ",13898,"Miami, FL"
13398,"Morristown, NJ",15167,"Teterboro, NJ"
13398,"Morristown, NJ",10154,"Nantucket, MA"
13398,"Morristown, NJ",16910,"Louisa, VA"
13398,"Morristown, NJ",15427,"Chatham, MA"
13398,"Morristown, NJ",11827,"Fort Lauderdale, FL"
13398,"Morristown, NJ",14027,"West Palm Beach/Palm Beach, FL"
13415,"Minto, AK",13381,"Manley Hot Springs, AK"
13415,"Minto, AK",11630,"Fairbanks, AK"
13418,"Manassas, VA",10540,"Bedford, MA"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",13139,"Lynchburg, VA"
13422,"Mobile, AL",11057,"Charlotte, NC"
13422,"Mobile, AL",11298,"Dallas/Fort Worth, TX"
13422,"Mobile, AL",12266,"Houston, TX"
13422,"Mobile, AL",14193,"Pensacola, FL"
13422,"Mobile, AL",11298,"Dallas/Fort Worth, TX"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",12889,"Las Vegas, NV"
13433,"Minot, ND",10466,"Phoenix, AZ"
13433,"Minot, ND",12889,"Las Vegas, NV"
13433,"Minot, ND",10466,"Phoenix, AZ"
13433,"Minot, ND",10590,"Bullhead City, AZ"
13433,"Minot, ND",11637,"Fargo, ND"
13433,"Minot, ND",10627,"Bismarck/Mandan, ND"
13433,"Minot, ND",11637,"Fargo, ND"
13433,"Minot, ND",11292,"Denver, CO"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",11109,"Colorado Springs, CO"
13433,"Minot, ND",11292,"Denver, CO"
13433,"Minot, ND",11433,"Detroit, MI"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",13487,"Minneapolis, MN"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",14234,"Pilot Station, AK"
13434,"Mountain Village, AK",14234,"Pilot Station, AK"
13434,"Mountain Village, AK",13873,"Nome, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",14234,"Pilot Station, AK"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",15478,"Unalakleet, AK"
13439,"Miami, FL",13439,"Miami, FL"
13439,"Miami, FL",11697,"Fort Lauderdale, FL"
13446,"Mt. Pocono, PA",10721,"Boston, MA"
13459,"Marquette, MI",13342,"Milwaukee, WI"
13459,"Marquette, MI",11433,"Detroit, MI"
13459,"Marquette, MI",13487,"Minneapolis, MN"
13459,"Marquette, MI",13930,"Chicago, IL"
13459,"Marquette, MI",13930,"Chicago, IL"
13461,"Smyrna, TN",13829,"Ogden, UT"
13461,"Smyrna, TN",11481,"Panama City, FL"
13461,"Smyrna, TN",13958,"Columbus, OH"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",10819,"Bowling Green, KY"
13461,"Smyrna, TN",11140,"Corpus Christi, TX"
13461,"Smyrna, TN",12055,"Gary, IN"
13461,"Smyrna, TN",12388,"Orlando, FL"
13461,"Smyrna, TN",13484,"Muscle Shoals, AL"
13461,"Smyrna, TN",15167,"Teterboro, NJ"
13461,"Smyrna, TN",10325,"Denver, CO"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",10965,"Cleveland, OH"
13461,"Smyrna, TN",14975,"Searcy, AR"
13461,"Smyrna, TN",16879,"Llano, TX"
13461,"Smyrna, TN",15167,"Teterboro, NJ"
13461,"Smyrna, TN",12574,"Nashville, TN"
13461,"Smyrna, TN",10654,"Beckley, WV"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",10781,"Baton Rouge, LA"
13461,"Smyrna, TN",12339,"Indianapolis, IN"
13461,"Smyrna, TN",13461,"Smyrna, TN"
13461,"Smyrna, TN",13502,"Montrose/Delta, CO"
13461,"Smyrna, TN",10647,"Cleveland, OH"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",10965,"Cleveland, OH"
13461,"Smyrna, TN",11421,"Destin, FL"
13461,"Smyrna, TN",12197,"White Plains, NY"
13461,"Smyrna, TN",13244,"Memphis, TN"
13461,"Smyrna, TN",13341,"Kansas City, MO"
13461,"Smyrna, TN",14683,"San Antonio, TX"
13461,"Smyrna, TN",15043,"St. Louis, MO"
13461,"Smyrna, TN",15153,"Tuscaloosa, AL"
13461,"Smyrna, TN",10519,"Boca Raton, FL"
13467,"Anchorage, AK",14863,"Skwentna, AK"
13467,"Anchorage, AK",14863,"Skwentna, AK"
13467,"Anchorage, AK",15406,"Tyonek, AK"
13467,"Anchorage, AK",16390,"Beluga, AK"
13467,"Anchorage, AK",14863,"Skwentna, AK"
13467,"Anchorage, AK",15406,"Tyonek, AK"
13467,"Anchorage, AK",16390,"Beluga, AK"
13467,"Anchorage, AK",13196,"McGrath, AK"
13467,"Anchorage, AK",13676,"Nikolai, AK"
13467,"Anchorage, AK",15160,"Takotna, AK"
13467,"Anchorage, AK",15171,"Tatitlek, AK"
13467,"Anchorage, AK",13629,"Chenega, AK"
13467,"Anchorage, AK",13196,"McGrath, AK"
13467,"Anchorage, AK",13676,"Nikolai, AK"
13467,"Anchorage, AK",15160,"Takotna, AK"
13467,"Anchorage, AK",15171,"Tatitlek, AK"
13467,"Anchorage, AK",13629,"Chenega, AK"
13469,"Marco Island, FL",15167,"Teterboro, NJ"
13476,"Monterey, CA",12173,"Honolulu, HI"
13476,"Monterey, CA",12889,"Las Vegas, NV"
13476,"Monterey, CA",12889,"Las Vegas, NV"
13476,"Monterey, CA",11638,"Fresno, CA"
13476,"Monterey, CA",14570,"Reno, NV"
13476,"Monterey, CA",10800,"Burbank, CA"
13476,"Monterey, CA",14908,"Santa Ana, CA"
13476,"Monterey, CA",14679,"San Diego, CA"
13476,"Monterey, CA",14747,"Seattle, WA"
13476,"Monterey, CA",13796,"Oakland, CA"
13476,"Monterey, CA",14869,"Salt Lake City, UT"
13476,"Monterey, CA",12127,"Hawthorne, CA"
13476,"Monterey, CA",14454,"Riverside, CA"
13476,"Monterey, CA",11292,"Denver, CO"
13476,"Monterey, CA",12892,"Los Angeles, CA"
13476,"Monterey, CA",14771,"San Francisco, CA"
13476,"Monterey, CA",13891,"Ontario, CA"
13476,"Monterey, CA",11292,"Denver, CO"
13476,"Monterey, CA",14771,"San Francisco, CA"
13476,"Monterey, CA",11298,"Dallas/Fort Worth, TX"
13476,"Monterey, CA",14107,"Phoenix, AZ"
13484,"Muscle Shoals, AL",10397,"Atlanta, GA"
13484,"Muscle Shoals, AL",14193,"Pensacola, FL"
13484,"Muscle Shoals, AL",10419,"Auburn, AL"
13484,"Muscle Shoals, AL",13461,"Smyrna, TN"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",12953,"New York, NY"
13485,"Madison, WI",10397,"Atlanta, GA"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",10397,"Atlanta, GA"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",10397,"Atlanta, GA"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11292,"Denver, CO"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11292,"Denver, CO"
13485,"Madison, WI",12889,"Las Vegas, NV"
13485,"Madison, WI",15096,"Syracuse, NY"
13485,"Madison, WI",14711,"State College, PA"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",12889,"Las Vegas, NV"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",11066,"Columbus, OH"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",10397,"Atlanta, GA"
13485,"Madison, WI",12889,"Las Vegas, NV"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11203,"Mosinee, WI"
13485,"Madison, WI",12339,"Indianapolis, IN"
13485,"Madison, WI",10408,"Appleton, WI"
13485,"Madison, WI",13244,"Memphis, TN"
